pet_type,year,month,breed,count
cats,2016,8,Kurilian Bobtail,14
cats,2016,8,Kurilian Bobtail Longhair,0
cats,2016,8,Lambkin,0
cats,2016,8,La Perm Shorthair,0
cats,2016,8,Lykoi,NA
cats,2016,8,Macawi,6
cats,2016,8,Maine Coon,13161
cats,2016,8,Mandalay,0
cats,2016,8,Manx,16
cats,2016,8,Marguerite,NA
cats,2016,8,Mekong Bobtail,NA
cats,2016,8,Minuet,0
cats,2016,8,Munchkin,35
cats,2016,8,Nebelung,20
cats,2016,8,Neva Masquerade,438
cats,2016,8,Norwegian Forest Cat,6511
cats,2016,8,Ocicat,211
cats,2016,8,Ojos Azules,0
cats,2016,8,Oriental Longhair,111
cats,2016,8,Oriental Shorthair,685
cats,2016,8,Original Longhair,0
cats,2016,8,Persian,5259
cats,2016,8,Peterbald,67
cats,2016,8,Pixiebob,NA
cats,2016,8,Ragamuffin,68
cats,2016,8,Ragdoll,2828
cats,2016,8,Russian Blue,825
cats,2016,8,Sacred Birman,4058
cats,2016,8,Safari,0
cats,2016,8,Savannah,289
cats,2016,8,Scottish Fold Highland Fold,533
cats,2016,8,Scottish Straight,85
cats,2016,8,Selkirk Rex,197
cats,2016,8,Serengeti,NA
cats,2016,8,Siamese,3767
cats,2016,8,Siberian,2684
cats,2016,8,Singapura,76
cats,2016,8,Snowshoe,111
cats,2016,8,Sokoke,NA
cats,2016,8,Somali,699
cats,2016,8,Sphynx,967
cats,2016,8,Tasmanian Manx,0
cats,2016,8,Thai,132
cats,2016,8,Thai Siam,240
cats,2016,8,Tonkinese Longhair,0
cats,2016,8,Tonkinese Shorthair,173
cats,2016,8,Toyger,66
cats,2016,8,Turkish Angora,549
cats,2016,8,Turkish Vankedisi,108
cats,2016,8,Ukrainian Levkoy,NA
cats,2016,8,Unknown,324
cats,2016,8,Ural Rex Shorthair,0
cats,2016,9,Abyssiniane,1398
cats,2016,9,Aegean Cat,0
cats,2016,9,American Bobtail Shorthair,NA
cats,2016,9,American Curl Longhair,58
cats,2016,9,American Curl Shorthair,0
cats,2016,9,American Shorthair,52
cats,2016,9,American Wirehair,0
cats,2016,9,Angora,943
cats,2016,9,Aphrodites Giant Longhair,0
cats,2016,9,Arabian Mau,17
cats,2016,9,Asian Shorthair,12
cats,2016,9,Australian Mist,0
cats,2016,9,Balinese,255
cats,2016,9,Bengal,4710
cats,2016,9,Bengal Longhair,NA
cats,2016,9,Bombay,62
cats,2016,9,Brazilian Shorthair,34
cats,2016,9,British Longhair Highlander,747
cats,2016,9,British Shorthair,10176
cats,2016,9,Burma,719
cats,2016,9,Burmilla,21
cats,2016,9,California Spangled,NA
cats,2016,9,Celestial British Longhair,0
cats,2016,9,Celestial British Shorthair,0
cats,2016,9,Ceylon,0
cats,2016,9,Chartreux,1705
cats,2016,9,Chausie,0
cats,2016,9,Chinchilla Longhair,14
cats,2016,9,Colourpoint Shorthair,0
cats,2016,9,Cornish Rex,50
cats,2016,9,Cornish Rex Longhair,0
cats,2016,9,Crossbred,15539
cats,2016,9,Cymric,NA
cats,2016,9,Devon Rex,637
cats,2016,9,Domestic Longhair,12
cats,2016,9,Domestic Mediumhair,0
cats,2016,9,Domestic Shorthair,127
cats,2016,9,Don Sphynx,51
cats,2016,9,Egyptian Mau,428
cats,2016,9,Elf Cat,0
cats,2016,9,Eur Europe,220
cats,2016,9,European,170879
cats,2016,9,European Longhair,6024
cats,2016,9,European Shorthair,96287
cats,2016,9,Exotic Shorthair,500
cats,2016,9,German Rex,9
cats,2016,9,Havana Brown,6
cats,2016,9,Japanese Bobtail,21
cats,2016,9,Kanaani,0
cats,2016,9,Karelian Bobtail,0
cats,2016,9,Khao Manee,NA
cats,2016,9,Korat,155
cats,2016,9,Kurilian Bobtail,14
cats,2016,9,Kurilian Bobtail Longhair,0
cats,2016,9,Lambkin,0
cats,2016,9,La Perm Shorthair,0
cats,2016,9,Lykoi,NA
cats,2016,9,Macawi,6
cats,2016,9,Maine Coon,13316
cats,2016,9,Mandalay,0
cats,2016,9,Manx,16
cats,2016,9,Marguerite,NA
cats,2016,9,Mekong Bobtail,NA
cats,2016,9,Minuet,0
cats,2016,9,Munchkin,35
cats,2016,9,Nebelung,20
cats,2016,9,Neva Masquerade,447
cats,2016,9,Norwegian Forest Cat,6558
cats,2016,9,Ocicat,212
cats,2016,9,Ojos Azules,0
cats,2016,9,Oriental Longhair,114
cats,2016,9,Oriental Shorthair,689
cats,2016,9,Original Longhair,0
cats,2016,9,Persian,5310
cats,2016,9,Peterbald,65
cats,2016,9,Pixiebob,NA
cats,2016,9,Ragamuffin,68
cats,2016,9,Ragdoll,2868
cats,2016,9,Russian Blue,835
cats,2016,9,Sacred Birman,4093
cats,2016,9,Safari,0
cats,2016,9,Savannah,295
cats,2016,9,Scottish Fold Highland Fold,545
cats,2016,9,Scottish Straight,86
cats,2016,9,Selkirk Rex,205
cats,2016,9,Serengeti,NA
cats,2016,9,Siamese,3815
cats,2016,9,Siberian,2713
cats,2016,9,Singapura,84
cats,2016,9,Snowshoe,111
cats,2016,9,Sokoke,NA
cats,2016,9,Somali,700
cats,2016,9,Sphynx,975
cats,2016,9,Tasmanian Manx,0
cats,2016,9,Thai,132
cats,2016,9,Thai Siam,241
cats,2016,9,Tonkinese Longhair,0
cats,2016,9,Tonkinese Shorthair,177
cats,2016,9,Toyger,68
cats,2016,9,Turkish Angora,553
cats,2016,9,Turkish Vankedisi,108
cats,2016,9,Ukrainian Levkoy,NA
cats,2016,9,Unknown,326
cats,2016,9,Ural Rex Shorthair,0
cats,2016,10,Abyssiniane,1407
cats,2016,10,Aegean Cat,0
cats,2016,10,American Bobtail Shorthair,NA
cats,2016,10,American Curl Longhair,58
cats,2016,10,American Curl Shorthair,0
cats,2016,10,American Shorthair,52
cats,2016,10,American Wirehair,0
cats,2016,10,Angora,944
cats,2016,10,Aphrodites Giant Longhair,0
cats,2016,10,Arabian Mau,18
cats,2016,10,Asian Shorthair,12
cats,2016,10,Australian Mist,0
cats,2016,10,Balinese,263
cats,2016,10,Bengal,4785
cats,2016,10,Bengal Longhair,NA
cats,2016,10,Bombay,62
cats,2016,10,Brazilian Shorthair,34
cats,2016,10,British Longhair Highlander,759
cats,2016,10,British Shorthair,10316
cats,2016,10,Burma,720
cats,2016,10,Burmilla,21
cats,2016,10,California Spangled,NA
cats,2016,10,Celestial British Longhair,0
cats,2016,10,Celestial British Shorthair,0
cats,2016,10,Ceylon,0
cats,2016,10,Chartreux,1712
cats,2016,10,Chausie,0
cats,2016,10,Chinchilla Longhair,14
cats,2016,10,Colourpoint Shorthair,0
cats,2016,10,Cornish Rex,53
cats,2016,10,Cornish Rex Longhair,0
cats,2016,10,Crossbred,15758
cats,2016,10,Cymric,NA
cats,2016,10,Devon Rex,641
cats,2016,10,Domestic Longhair,13
cats,2016,10,Domestic Mediumhair,0
cats,2016,10,Domestic Shorthair,128
cats,2016,10,Don Sphynx,51
cats,2016,10,Egyptian Mau,430
cats,2016,10,Elf Cat,0
cats,2016,10,Eur Europe,222
cats,2016,10,European,173449
cats,2016,10,European Longhair,6051
cats,2016,10,European Shorthair,97273
cats,2016,10,Exotic Shorthair,500
cats,2016,10,German Rex,9
cats,2016,10,Havana Brown,6
cats,2016,10,Japanese Bobtail,21
cats,2016,10,Kanaani,0
cats,2016,10,Karelian Bobtail,0
cats,2016,10,Khao Manee,NA
cats,2016,10,Korat,157
cats,2016,10,Kurilian Bobtail,14
cats,2016,10,Kurilian Bobtail Longhair,0
cats,2016,10,Lambkin,0
cats,2016,10,La Perm Shorthair,0
cats,2016,10,Lykoi,NA
cats,2016,10,Macawi,6
cats,2016,10,Maine Coon,13483
cats,2016,10,Mandalay,0
cats,2016,10,Manx,16
cats,2016,10,Marguerite,NA
cats,2016,10,Mekong Bobtail,NA
cats,2016,10,Minuet,0
cats,2016,10,Munchkin,35
cats,2016,10,Nebelung,20
cats,2016,10,Neva Masquerade,456
cats,2016,10,Norwegian Forest Cat,6629
cats,2016,10,Ocicat,213
cats,2016,10,Ojos Azules,0
cats,2016,10,Oriental Longhair,114
cats,2016,10,Oriental Shorthair,694
cats,2016,10,Original Longhair,0
cats,2016,10,Persian,5345
cats,2016,10,Peterbald,68
cats,2016,10,Pixiebob,NA
cats,2016,10,Ragamuffin,68
cats,2016,10,Ragdoll,2922
cats,2016,10,Russian Blue,840
cats,2016,10,Sacred Birman,4153
cats,2016,10,Safari,0
cats,2016,10,Savannah,302
cats,2016,10,Scottish Fold Highland Fold,560
cats,2016,10,Scottish Straight,91
cats,2016,10,Selkirk Rex,214
cats,2016,10,Serengeti,NA
cats,2016,10,Siamese,3848
cats,2016,10,Siberian,2745
cats,2016,10,Singapura,87
cats,2016,10,Snowshoe,111
cats,2016,10,Sokoke,NA
cats,2016,10,Somali,700
cats,2016,10,Sphynx,989
cats,2016,10,Tasmanian Manx,0
cats,2016,10,Thai,132
cats,2016,10,Thai Siam,242
cats,2016,10,Tonkinese Longhair,0
cats,2016,10,Tonkinese Shorthair,178
cats,2016,10,Toyger,68
cats,2016,10,Turkish Angora,556
cats,2016,10,Turkish Vankedisi,108
cats,2016,10,Ukrainian Levkoy,NA
cats,2016,10,Unknown,329
cats,2016,10,Ural Rex Shorthair,0
cats,2016,11,Abyssiniane,1419
cats,2016,11,Aegean Cat,0
cats,2016,11,American Bobtail Shorthair,NA
cats,2016,11,American Curl Longhair,58
cats,2016,11,American Curl Shorthair,0
cats,2016,11,American Shorthair,52
cats,2016,11,American Wirehair,0
cats,2016,11,Angora,956
cats,2016,11,Aphrodites Giant Longhair,0
cats,2016,11,Arabian Mau,18
cats,2016,11,Asian Shorthair,12
cats,2016,11,Australian Mist,0
cats,2016,11,Balinese,264
cats,2016,11,Bengal,4868
cats,2016,11,Bengal Longhair,NA
cats,2016,11,Bombay,63
cats,2016,11,Brazilian Shorthair,34
cats,2016,11,British Longhair Highlander,769
cats,2016,11,British Shorthair,10458
cats,2016,11,Burma,722
cats,2016,11,Burmilla,22
cats,2016,11,California Spangled,NA
cats,2016,11,Celestial British Longhair,0
cats,2016,11,Celestial British Shorthair,0
cats,2016,11,Ceylon,0
cats,2016,11,Chartreux,1721
cats,2016,11,Chausie,0
cats,2016,11,Chinchilla Longhair,14
cats,2016,11,Colourpoint Shorthair,0
cats,2016,11,Cornish Rex,53
cats,2016,11,Cornish Rex Longhair,0
cats,2016,11,Crossbred,16048
cats,2016,11,Cymric,NA
cats,2016,11,Devon Rex,651
cats,2016,11,Domestic Longhair,13
cats,2016,11,Domestic Mediumhair,0
cats,2016,11,Domestic Shorthair,129
cats,2016,11,Don Sphynx,54
cats,2016,11,Egyptian Mau,435
cats,2016,11,Elf Cat,0
cats,2016,11,Eur Europe,222
cats,2016,11,European,176534
cats,2016,11,European Longhair,6094
cats,2016,11,European Shorthair,98498
cats,2016,11,Exotic Shorthair,507
cats,2016,11,German Rex,9
cats,2016,11,Havana Brown,6
cats,2016,11,Japanese Bobtail,21
cats,2016,11,Kanaani,0
cats,2016,11,Karelian Bobtail,0
cats,2016,11,Khao Manee,NA
cats,2016,11,Korat,158
cats,2016,11,Kurilian Bobtail,14
cats,2016,11,Kurilian Bobtail Longhair,0
cats,2016,11,Lambkin,0
cats,2016,11,La Perm Shorthair,0
cats,2016,11,Lykoi,NA
cats,2016,11,Macawi,6
cats,2016,11,Maine Coon,13656
cats,2016,11,Mandalay,0
cats,2016,11,Manx,16
cats,2016,11,Marguerite,NA
cats,2016,11,Mekong Bobtail,NA
cats,2016,11,Minuet,0
cats,2016,11,Munchkin,35
cats,2016,11,Nebelung,21
cats,2016,11,Neva Masquerade,469
cats,2016,11,Norwegian Forest Cat,6676
cats,2016,11,Ocicat,215
cats,2016,11,Ojos Azules,0
cats,2016,11,Oriental Longhair,114
cats,2016,11,Oriental Shorthair,703
cats,2016,11,Original Longhair,0
cats,2016,11,Persian,5414
cats,2016,11,Peterbald,68
cats,2016,11,Pixiebob,NA
cats,2016,11,Ragamuffin,68
cats,2016,11,Ragdoll,2961
cats,2016,11,Russian Blue,847
cats,2016,11,Sacred Birman,4198
cats,2016,11,Safari,0
cats,2016,11,Savannah,305
cats,2016,11,Scottish Fold Highland Fold,565
cats,2016,11,Scottish Straight,94
cats,2016,11,Selkirk Rex,220
cats,2016,11,Serengeti,8
cats,2016,11,Siamese,3886
cats,2016,11,Siberian,2773
cats,2016,11,Singapura,89
cats,2016,11,Snowshoe,111
cats,2016,11,Sokoke,NA
cats,2016,11,Somali,706
cats,2016,11,Sphynx,1007
cats,2016,11,Tasmanian Manx,0
cats,2016,11,Thai,137
cats,2016,11,Thai Siam,242
cats,2016,11,Tonkinese Longhair,0
cats,2016,11,Tonkinese Shorthair,180
cats,2016,11,Toyger,68
cats,2016,11,Turkish Angora,564
cats,2016,11,Turkish Vankedisi,108
cats,2016,11,Ukrainian Levkoy,NA
cats,2016,11,Unknown,333
cats,2016,11,Ural Rex Shorthair,0
cats,2016,12,Abyssiniane,1424
cats,2016,12,Aegean Cat,0
cats,2016,12,American Bobtail Shorthair,NA
cats,2016,12,American Curl Longhair,59
cats,2016,12,American Curl Shorthair,0
cats,2016,12,American Shorthair,52
cats,2016,12,American Wirehair,0
cats,2016,12,Angora,962
cats,2016,12,Aphrodites Giant Longhair,0
cats,2016,12,Arabian Mau,18
cats,2016,12,Asian Shorthair,12
cats,2016,12,Australian Mist,0
cats,2016,12,Balinese,271
cats,2016,12,Bengal,4959
cats,2016,12,Bengal Longhair,NA
cats,2016,12,Bombay,64
cats,2016,12,Brazilian Shorthair,35
cats,2016,12,British Longhair Highlander,776
cats,2016,12,British Shorthair,10558
cats,2016,12,Burma,727
cats,2016,12,Burmilla,22
cats,2016,12,California Spangled,NA
cats,2016,12,Celestial British Longhair,0
cats,2016,12,Celestial British Shorthair,0
cats,2016,12,Ceylon,0
cats,2016,12,Chartreux,1726
cats,2016,12,Chausie,0
cats,2016,12,Chinchilla Longhair,14
cats,2016,12,Colourpoint Shorthair,0
cats,2016,12,Cornish Rex,53
cats,2016,12,Cornish Rex Longhair,0
cats,2016,12,Crossbred,16217
cats,2016,12,Cymric,NA
cats,2016,12,Devon Rex,655
cats,2016,12,Domestic Longhair,15
cats,2016,12,Domestic Mediumhair,0
cats,2016,12,Domestic Shorthair,134
cats,2016,12,Don Sphynx,54
cats,2016,12,Egyptian Mau,435
cats,2016,12,Elf Cat,0
cats,2016,12,Eur Europe,222
cats,2016,12,European,178549
cats,2016,12,European Longhair,6134
cats,2016,12,European Shorthair,99105
cats,2016,12,Exotic Shorthair,514
cats,2016,12,German Rex,9
cats,2016,12,Havana Brown,6
cats,2016,12,Japanese Bobtail,21
cats,2016,12,Kanaani,0
cats,2016,12,Karelian Bobtail,0
cats,2016,12,Khao Manee,NA
cats,2016,12,Korat,159
cats,2016,12,Kurilian Bobtail,15
cats,2016,12,Kurilian Bobtail Longhair,0
cats,2016,12,Lambkin,0
cats,2016,12,La Perm Shorthair,0
cats,2016,12,Lykoi,NA
cats,2016,12,Macawi,6
cats,2016,12,Maine Coon,13772
cats,2016,12,Mandalay,0
cats,2016,12,Manx,16
cats,2016,12,Marguerite,NA
cats,2016,12,Mekong Bobtail,NA
cats,2016,12,Minuet,0
cats,2016,12,Munchkin,36
cats,2016,12,Nebelung,22
cats,2016,12,Neva Masquerade,477
cats,2016,12,Norwegian Forest Cat,6731
cats,2016,12,Ocicat,215
cats,2016,12,Ojos Azules,0
cats,2016,12,Oriental Longhair,114
cats,2016,12,Oriental Shorthair,706
cats,2016,12,Original Longhair,0
cats,2016,12,Persian,5467
cats,2016,12,Peterbald,68
cats,2016,12,Pixiebob,NA
cats,2016,12,Ragamuffin,68
cats,2016,12,Ragdoll,3014
cats,2016,12,Russian Blue,855
cats,2016,12,Sacred Birman,4230
cats,2016,12,Safari,0
cats,2016,12,Savannah,307
cats,2016,12,Scottish Fold Highland Fold,578
cats,2016,12,Scottish Straight,99
cats,2016,12,Selkirk Rex,227
cats,2016,12,Serengeti,NA
cats,2016,12,Siamese,3916
cats,2016,12,Siberian,2806
cats,2016,12,Singapura,87
cats,2016,12,Snowshoe,112
cats,2016,12,Sokoke,NA
cats,2016,12,Somali,712
cats,2016,12,Sphynx,1018
cats,2016,12,Tasmanian Manx,0
cats,2016,12,Thai,140
cats,2016,12,Thai Siam,243
cats,2016,12,Tonkinese Longhair,0
cats,2016,12,Tonkinese Shorthair,181
cats,2016,12,Toyger,69
cats,2016,12,Turkish Angora,572
cats,2016,12,Turkish Vankedisi,108
cats,2016,12,Ukrainian Levkoy,NA
cats,2016,12,Unknown,335
cats,2016,12,Ural Rex Shorthair,0
cats,2017,1,Abyssiniane,1427
cats,2017,1,Aegean Cat,0
cats,2017,1,American Bobtail Shorthair,NA
cats,2017,1,American Curl Longhair,59
cats,2017,1,American Curl Shorthair,0
cats,2017,1,American Shorthair,52
cats,2017,1,American Wirehair,0
cats,2017,1,Angora,966
cats,2017,1,Aphrodites Giant Longhair,0
cats,2017,1,Arabian Mau,18
cats,2017,1,Asian Shorthair,12
cats,2017,1,Australian Mist,0
cats,2017,1,Balinese,276
cats,2017,1,Bengal,5010
cats,2017,1,Bengal Longhair,NA
cats,2017,1,Bombay,64
cats,2017,1,Brazilian Shorthair,37
cats,2017,1,British Longhair Highlander,781
cats,2017,1,British Shorthair,10662
cats,2017,1,Burma,733
cats,2017,1,Burmilla,23
cats,2017,1,California Spangled,NA
cats,2017,1,Celestial British Longhair,0
cats,2017,1,Celestial British Shorthair,0
cats,2017,1,Ceylon,0
cats,2017,1,Chartreux,1740
cats,2017,1,Chausie,0
cats,2017,1,Chinchilla Longhair,14
cats,2017,1,Colourpoint Shorthair,0
cats,2017,1,Cornish Rex,53
cats,2017,1,Cornish Rex Longhair,0
cats,2017,1,Crossbred,16413
cats,2017,1,Cymric,NA
cats,2017,1,Devon Rex,659
cats,2017,1,Domestic Longhair,15
cats,2017,1,Domestic Mediumhair,0
cats,2017,1,Domestic Shorthair,137
cats,2017,1,Don Sphynx,54
cats,2017,1,Egyptian Mau,439
cats,2017,1,Elf Cat,0
cats,2017,1,Eur Europe,225
cats,2017,1,European,180529
cats,2017,1,European Longhair,6164
cats,2017,1,European Shorthair,99670
cats,2017,1,Exotic Shorthair,517
cats,2017,1,German Rex,9
cats,2017,1,Havana Brown,6
cats,2017,1,Japanese Bobtail,21
cats,2017,1,Kanaani,0
cats,2017,1,Karelian Bobtail,0
cats,2017,1,Khao Manee,NA
cats,2017,1,Korat,166
cats,2017,1,Kurilian Bobtail,16
cats,2017,1,Kurilian Bobtail Longhair,0
cats,2017,1,Lambkin,0
cats,2017,1,La Perm Shorthair,0
cats,2017,1,Lykoi,NA
cats,2017,1,Macawi,6
cats,2017,1,Maine Coon,13904
cats,2017,1,Mandalay,0
cats,2017,1,Manx,16
cats,2017,1,Marguerite,NA
cats,2017,1,Mekong Bobtail,NA
cats,2017,1,Minuet,0
cats,2017,1,Munchkin,37
cats,2017,1,Nebelung,22
cats,2017,1,Neva Masquerade,479
cats,2017,1,Norwegian Forest Cat,6739
cats,2017,1,Ocicat,215
cats,2017,1,Ojos Azules,0
cats,2017,1,Oriental Longhair,114
cats,2017,1,Oriental Shorthair,709
cats,2017,1,Original Longhair,0
cats,2017,1,Persian,5503
cats,2017,1,Peterbald,68
cats,2017,1,Pixiebob,NA
cats,2017,1,Ragamuffin,70
cats,2017,1,Ragdoll,3053
cats,2017,1,Russian Blue,872
cats,2017,1,Sacred Birman,4262
cats,2017,1,Safari,0
cats,2017,1,Savannah,313
cats,2017,1,Scottish Fold Highland Fold,589
cats,2017,1,Scottish Straight,103
cats,2017,1,Selkirk Rex,229
cats,2017,1,Serengeti,8
cats,2017,1,Siamese,3941
cats,2017,1,Siberian,2820
cats,2017,1,Singapura,90
cats,2017,1,Snowshoe,113
cats,2017,1,Sokoke,NA
cats,2017,1,Somali,712
cats,2017,1,Sphynx,1030
cats,2017,1,Tasmanian Manx,0
cats,2017,1,Thai,147
cats,2017,1,Thai Siam,244
cats,2017,1,Tonkinese Longhair,0
cats,2017,1,Tonkinese Shorthair,181
cats,2017,1,Toyger,70
cats,2017,1,Turkish Angora,572
cats,2017,1,Turkish Vankedisi,111
cats,2017,1,Ukrainian Levkoy,NA
cats,2017,1,Unknown,347
cats,2017,1,Ural Rex Shorthair,0
cats,2017,2,Abyssiniane,1436
cats,2017,2,Aegean Cat,0
cats,2017,2,American Bobtail Shorthair,NA
cats,2017,2,American Curl Longhair,59
cats,2017,2,American Curl Shorthair,0
cats,2017,2,American Shorthair,53
cats,2017,2,American Wirehair,0
cats,2017,2,Angora,979
cats,2017,2,Aphrodites Giant Longhair,0
cats,2017,2,Arabian Mau,18
cats,2017,2,Asian Shorthair,12
cats,2017,2,Australian Mist,0
cats,2017,2,Balinese,280
cats,2017,2,Bengal,5106
cats,2017,2,Bengal Longhair,NA
cats,2017,2,Bombay,69
cats,2017,2,Brazilian Shorthair,40
cats,2017,2,British Longhair Highlander,787
cats,2017,2,British Shorthair,10797
cats,2017,2,Burma,741
cats,2017,2,Burmilla,25
cats,2017,2,California Spangled,NA
cats,2017,2,Celestial British Longhair,0
cats,2017,2,Celestial British Shorthair,0
cats,2017,2,Ceylon,0
cats,2017,2,Chartreux,1751
cats,2017,2,Chausie,0
cats,2017,2,Chinchilla Longhair,14
cats,2017,2,Colourpoint Shorthair,0
cats,2017,2,Cornish Rex,53
cats,2017,2,Cornish Rex Longhair,0
cats,2017,2,Crossbred,16694
cats,2017,2,Cymric,NA
cats,2017,2,Devon Rex,667
cats,2017,2,Domestic Longhair,16
cats,2017,2,Domestic Mediumhair,0
cats,2017,2,Domestic Shorthair,144
cats,2017,2,Don Sphynx,56
cats,2017,2,Egyptian Mau,438
cats,2017,2,Elf Cat,0
cats,2017,2,Eur Europe,225
cats,2017,2,European,183464
cats,2017,2,European Longhair,6200
cats,2017,2,European Shorthair,100489
cats,2017,2,Exotic Shorthair,518
cats,2017,2,German Rex,9
cats,2017,2,Havana Brown,6
cats,2017,2,Japanese Bobtail,21
cats,2017,2,Kanaani,0
cats,2017,2,Karelian Bobtail,0
cats,2017,2,Khao Manee,NA
cats,2017,2,Korat,166
cats,2017,2,Kurilian Bobtail,16
cats,2017,2,Kurilian Bobtail Longhair,0
cats,2017,2,Lambkin,0
cats,2017,2,La Perm Shorthair,0
cats,2017,2,Lykoi,NA
cats,2017,2,Macawi,6
cats,2017,2,Maine Coon,14070
cats,2017,2,Mandalay,0
cats,2017,2,Manx,16
cats,2017,2,Marguerite,NA
cats,2017,2,Mekong Bobtail,NA
cats,2017,2,Minuet,0
cats,2017,2,Munchkin,39
cats,2017,2,Nebelung,23
cats,2017,2,Neva Masquerade,485
cats,2017,2,Norwegian Forest Cat,6831
cats,2017,2,Ocicat,218
cats,2017,2,Ojos Azules,0
cats,2017,2,Oriental Longhair,113
cats,2017,2,Oriental Shorthair,716
cats,2017,2,Original Longhair,0
cats,2017,2,Persian,5549
cats,2017,2,Peterbald,69
cats,2017,2,Pixiebob,NA
cats,2017,2,Ragamuffin,70
cats,2017,2,Ragdoll,3096
cats,2017,2,Russian Blue,878
cats,2017,2,Sacred Birman,4313
cats,2017,2,Safari,0
cats,2017,2,Savannah,319
cats,2017,2,Scottish Fold Highland Fold,602
cats,2017,2,Scottish Straight,108
cats,2017,2,Selkirk Rex,230
cats,2017,2,Serengeti,9
cats,2017,2,Siamese,3986
cats,2017,2,Siberian,2869
cats,2017,2,Singapura,90
cats,2017,2,Snowshoe,113
cats,2017,2,Sokoke,NA
cats,2017,2,Somali,716
cats,2017,2,Sphynx,1038
cats,2017,2,Tasmanian Manx,0
cats,2017,2,Thai,147
cats,2017,2,Thai Siam,245
cats,2017,2,Tonkinese Longhair,0
cats,2017,2,Tonkinese Shorthair,182
cats,2017,2,Toyger,70
cats,2017,2,Turkish Angora,572
cats,2017,2,Turkish Vankedisi,112
cats,2017,2,Ukrainian Levkoy,NA
cats,2017,2,Unknown,349
cats,2017,2,Ural Rex Shorthair,0
cats,2017,3,Abyssiniane,1445
cats,2017,3,Aegean Cat,0
cats,2017,3,American Bobtail Shorthair,NA
cats,2017,3,American Curl Longhair,59
cats,2017,3,American Curl Shorthair,0
cats,2017,3,American Shorthair,56
cats,2017,3,American Wirehair,0
cats,2017,3,Angora,987
cats,2017,3,Aphrodites Giant Longhair,0
cats,2017,3,Arabian Mau,18
cats,2017,3,Asian Shorthair,12
cats,2017,3,Australian Mist,0
cats,2017,3,Balinese,283
cats,2017,3,Bengal,5147
cats,2017,3,Bengal Longhair,NA
cats,2017,3,Bombay,69
cats,2017,3,Brazilian Shorthair,40
cats,2017,3,British Longhair Highlander,809
cats,2017,3,British Shorthair,10938
cats,2017,3,Burma,749
cats,2017,3,Burmilla,25
cats,2017,3,California Spangled,NA
cats,2017,3,Celestial British Longhair,0
cats,2017,3,Celestial British Shorthair,0
cats,2017,3,Ceylon,0
cats,2017,3,Chartreux,1757
cats,2017,3,Chausie,0
cats,2017,3,Chinchilla Longhair,14
cats,2017,3,Colourpoint Shorthair,0
cats,2017,3,Cornish Rex,53
cats,2017,3,Cornish Rex Longhair,0
cats,2017,3,Crossbred,16858
cats,2017,3,Cymric,NA
cats,2017,3,Devon Rex,675
cats,2017,3,Domestic Longhair,16
cats,2017,3,Domestic Mediumhair,0
cats,2017,3,Domestic Shorthair,144
cats,2017,3,Don Sphynx,56
cats,2017,3,Egyptian Mau,440
cats,2017,3,Elf Cat,0
cats,2017,3,Eur Europe,226
cats,2017,3,European,185457
cats,2017,3,European Longhair,6224
cats,2017,3,European Shorthair,100907
cats,2017,3,Exotic Shorthair,521
cats,2017,3,German Rex,9
cats,2017,3,Havana Brown,6
cats,2017,3,Japanese Bobtail,21
cats,2017,3,Kanaani,0
cats,2017,3,Karelian Bobtail,0
cats,2017,3,Khao Manee,NA
cats,2017,3,Korat,166
cats,2017,3,Kurilian Bobtail,16
cats,2017,3,Kurilian Bobtail Longhair,0
cats,2017,3,Lambkin,0
cats,2017,3,La Perm Shorthair,0
cats,2017,3,Lykoi,NA
cats,2017,3,Macawi,6
cats,2017,3,Maine Coon,14230
cats,2017,3,Mandalay,0
cats,2017,3,Manx,16
cats,2017,3,Marguerite,NA
cats,2017,3,Mekong Bobtail,NA
cats,2017,3,Minuet,0
cats,2017,3,Munchkin,39
cats,2017,3,Nebelung,23
cats,2017,3,Neva Masquerade,489
cats,2017,3,Norwegian Forest Cat,6860
cats,2017,3,Ocicat,220
cats,2017,3,Ojos Azules,0
cats,2017,3,Oriental Longhair,113
cats,2017,3,Oriental Shorthair,724
cats,2017,3,Original Longhair,0
cats,2017,3,Persian,5592
cats,2017,3,Peterbald,69
cats,2017,3,Pixiebob,NA
cats,2017,3,Ragamuffin,70
cats,2017,3,Ragdoll,3139
cats,2017,3,Russian Blue,894
cats,2017,3,Sacred Birman,4353
cats,2017,3,Safari,0
cats,2017,3,Savannah,323
cats,2017,3,Scottish Fold Highland Fold,626
cats,2017,3,Scottish Straight,111
cats,2017,3,Selkirk Rex,231
cats,2017,3,Serengeti,9
cats,2017,3,Siamese,4032
